order_id,customer_id,order_date,payment_method
2469,399,2026-05-15,UPI
2470,372,2024-12-17,Net Banking
2471,115,2025-06-05,Credit Card
2472,389,2025-04-24,Debit Card
2473,298,2025-03-27,UPI
2474,38,2025-10-07,Wallet
2475,284,2024-11-04,Debit Card
2476,462,2024-11-17,Wallet
2477,256,2026-05-15,Debit Card
2478,90,2026-03-02,Net Banking
2479,36,2026-04-06,Debit Card
2480,234,2025-03-26,Wallet
2481,285,2026-02-20,UPI
2482,282,2025-04-22,Debit Card
2483,56,2024-09-03,Wallet
2484,300,2025-05-25,Debit Card
2485,99,2024-11-10,Net Banking
2486,277,2025-07-29,Net Banking
2487,439,2025-04-02,Wallet
2488,198,2025-01-23,UPI
2489,287,2025-01-24,UPI
2490,363,2024-08-14,Debit Card
2491,205,2025-01-23,UPI
2492,262,2026-03-19,Credit Card
2493,428,2025-07-04,Credit Card
2494,9,2025-03-08,Credit Card
2495,416,2025-03-25,Wallet
2496,364,2025-02-01,UPI
2497,25,2025-11-06,Credit Card
2498,149,2026-05-01,Net Banking
2499,376,2026-04-10,Credit Card
2500,431,2026-01-04,Debit Card
2501,39,2024-11-19,Wallet
2502,203,2024-12-22,Debit Card
2503,375,2024-12-30,Debit Card
2504,490,2026-01-03,Wallet
2505,170,2025-03-27,UPI
2506,389,2025-09-14,Wallet
2507,97,2025-09-16,Net Banking
2508,308,2024-11-30,Credit Card
2509,485,2025-04-24,UPI
2510,181,2025-04-01,Debit Card
2511,276,2025-12-23,Debit Card
2512,329,2026-06-14,Debit Card
2513,180,2026-03-05,UPI
2514,245,2024-07-22,Credit Card
2515,239,2026-06-02,UPI
2516,213,2024-06-17,Net Banking
2517,166,2025-08-04,Net Banking
2518,470,2025-03-18,Credit Card
2519,154,2024-09-29,Credit Card
2520,84,2026-01-05,Credit Card
2521,481,2025-03-14,UPI
2522,120,2025-08-19,Credit Card
2523,280,2024-10-12,Net Banking
2524,263,2025-02-02,Credit Card
2525,107,2025-03-31,Net Banking
2526,183,2026-01-25,Credit Card
2527,390,2025-07-16,UPI
2528,238,2025-08-31,Wallet
2529,261,2024-06-22,Net Banking
2530,330,2025-05-20,Net Banking
2531,347,2025-01-10,Wallet
2532,97,2025-05-27,UPI
2533,362,2025-02-19,UPI
2534,345,2026-05-30,Wallet
2535,242,2026-03-22,Wallet
2536,64,2024-09-10,Credit Card
2537,307,2024-09-21,Debit Card
2538,267,2024-08-17,Debit Card
2539,33,2025-07-30,Wallet
2540,162,2025-05-27,UPI
2541,176,2025-09-28,Wallet
2542,467,2025-06-30,Debit Card
2543,335,2026-02-22,Credit Card
2544,236,2026-06-11,UPI
2545,116,2025-04-20,Net Banking
2546,348,2024-07-17,Credit Card
2547,459,2024-07-20,UPI
2548,415,2026-06-05,Debit Card
2549,165,2025-06-04,Debit Card
2550,52,2025-07-04,Credit Card
2551,3,2024-10-24,Debit Card
2552,194,2025-04-18,Net Banking
2553,160,2025-05-20,Net Banking
2554,41,2025-07-01,Net Banking
2555,292,2024-07-10,Wallet
2556,102,2026-01-03,Wallet
2557,94,2024-12-09,Wallet
2558,161,2025-02-20,Wallet
2559,455,2026-05-27,Net Banking
2560,219,2026-04-14,Net Banking
2561,214,2026-02-04,Credit Card
2562,11,2026-02-04,Net Banking
2563,278,2026-05-29,Debit Card
2564,420,2025-10-10,Net Banking
2565,212,2026-01-06,Credit Card
2566,106,2025-04-23,Wallet
2567,363,2025-03-27,UPI
2568,205,2024-08-18,UPI
2569,183,2025-01-08,Wallet
2570,205,2025-05-01,UPI
2571,341,2024-06-22,Net Banking
2572,310,2025-01-03,UPI
2573,428,2026-05-13,Credit Card
2574,289,2026-05-09,Net Banking
2575,237,2025-03-19,Credit Card
2576,24,2025-07-30,Net Banking
2577,272,2026-06-08,Debit Card
2578,464,2026-04-07,Debit Card
2579,46,2024-08-06,Debit Card
2580,15,2026-02-04,Wallet
2581,63,2024-12-09,Wallet
2582,263,2024-10-22,UPI
2583,407,2025-03-18,Credit Card
2584,106,2025-01-25,Credit Card
2585,200,2025-03-27,Credit Card
2586,280,2025-10-13,Credit Card
2587,156,2026-02-01,Wallet
2588,110,2025-12-24,Debit Card
2589,72,2025-11-13,UPI
2590,65,2025-04-19,UPI
2591,481,2025-10-01,UPI
2592,254,2025-06-09,Debit Card
2593,223,2024-07-08,Net Banking
2594,304,2025-07-03,Wallet
2595,365,2025-02-21,Net Banking
2596,392,2025-06-22,Wallet
2597,289,2025-02-22,Wallet
2598,241,2026-03-01,UPI
2599,400,2025-05-26,Wallet
2600,298,2024-09-05,Debit Card
2601,454,2025-05-18,Net Banking
2602,149,2024-11-08,Wallet
2603,435,2025-10-10,UPI
2604,381,2025-04-27,Debit Card
2605,319,2024-09-17,Net Banking
2606,398,2025-01-20,Net Banking
2607,266,2024-10-21,Wallet
2608,114,2026-04-09,Debit Card
2609,210,2025-10-25,Wallet
2610,344,2025-06-26,Wallet
2611,69,2026-01-16,Wallet
2612,73,2025-10-08,Credit Card
2613,375,2025-01-12,Net Banking
2614,336,2025-04-10,Net Banking
2615,298,2025-06-03,Credit Card
2616,290,2025-05-29,UPI
2617,209,2025-03-02,UPI
2618,290,2025-04-19,Wallet
2619,232,2024-08-02,UPI
2620,72,2025-10-11,UPI
2621,76,2026-01-14,Net Banking
2622,88,2025-08-23,Wallet
2623,223,2024-11-08,UPI
2624,51,2025-02-13,UPI
2625,425,2026-02-03,Net Banking
2626,129,2025-10-14,UPI
2627,30,2024-11-05,Wallet
2628,26,2025-01-30,Credit Card
2629,321,2026-06-06,Wallet
2630,214,2024-08-30,Net Banking
2631,46,2026-02-09,Wallet
2632,62,2025-10-06,Debit Card
2633,254,2025-03-11,Debit Card
2634,305,2025-05-08,Wallet
2635,457,2025-04-24,Wallet
2636,488,2026-03-09,Credit Card
2637,211,2025-08-22,UPI
2638,57,2026-02-26,Wallet
2639,65,2026-03-05,UPI
2640,212,2025-10-20,Wallet
2641,408,2026-02-05,Credit Card
2642,303,2024-07-20,Wallet
2643,235,2024-07-08,Credit Card
2644,81,2024-10-07,Net Banking
2645,103,2026-05-14,UPI
2646,387,2024-10-14,Debit Card
2647,309,2025-05-10,Net Banking
2648,13,2026-01-02,Wallet
2649,497,2026-06-06,Debit Card
2650,372,2025-01-26,Credit Card
2651,87,2025-10-21,UPI
2652,494,2025-08-17,Credit Card
2653,75,2024-11-18,Wallet
2654,480,2025-03-23,Credit Card
2655,423,2026-02-11,Wallet
2656,47,2024-07-19,Wallet
2657,352,2026-01-07,Net Banking
2658,159,2026-05-01,UPI
2659,354,2025-02-13,Net Banking
2660,9,2026-06-16,Debit Card
2661,172,2026-06-10,UPI
2662,381,2026-03-01,Debit Card
2663,47,2025-01-23,Credit Card
2664,393,2025-12-30,Wallet
2665,226,2026-04-03,Debit Card
2666,221,2024-10-07,Credit Card
2667,56,2026-02-18,Net Banking
2668,166,2025-12-26,Wallet
2669,166,2024-11-18,Wallet
2670,409,2026-03-16,Wallet
2671,98,2025-08-27,Credit Card
2672,430,2025-10-16,Credit Card
2673,290,2024-11-03,Net Banking
2674,399,2025-10-02,Wallet
2675,427,2025-09-27,Debit Card
2676,200,2024-07-12,Wallet
2677,277,2025-02-22,Credit Card
2678,298,2024-11-16,Wallet
2679,177,2025-06-20,UPI
2680,378,2026-02-25,Net Banking
2681,478,2025-09-03,Credit Card
2682,431,2025-01-18,Credit Card
2683,382,2026-05-15,Wallet
2684,3,2024-12-22,Wallet
2685,369,2025-12-25,Debit Card
2686,356,2026-04-15,Debit Card
2687,328,2026-04-20,Credit Card
2688,42,2025-05-02,Net Banking
2689,166,2024-10-27,Net Banking
2690,115,2025-02-03,Debit Card
2691,148,2026-03-16,Net Banking
2692,80,2024-07-05,Credit Card
2693,498,2025-05-04,Debit Card
2694,425,2025-09-05,Credit Card
2695,144,2024-12-16,Debit Card
2696,338,2025-01-26,UPI
2697,300,2024-09-02,Credit Card
2698,113,2025-12-14,Wallet
2699,27,2025-12-02,Debit Card
2700,14,2024-07-08,Credit Card
2701,365,2025-01-19,UPI
2702,193,2026-05-06,Wallet
2703,229,2025-09-27,Credit Card
2704,203,2025-12-03,Debit Card
2705,249,2025-09-30,Debit Card
2706,449,2024-07-21,UPI
2707,395,2025-11-19,Net Banking
2708,298,2024-06-20,Net Banking
2709,464,2025-12-22,Credit Card
2710,413,2025-03-29,Credit Card
2711,56,2025-09-13,UPI
2712,184,2026-06-16,Wallet
2713,489,2025-04-27,Credit Card
2714,335,2025-03-05,Credit Card
2715,106,2026-06-07,Credit Card
2716,256,2026-05-13,Debit Card
2717,239,2025-09-03,Wallet
2718,50,2024-07-19,Net Banking
2719,109,2026-06-04,Debit Card
2720,445,2026-03-15,Credit Card
2721,325,2024-10-05,Debit Card
2722,289,2026-05-18,Credit Card
2723,327,2026-03-27,Credit Card
2724,471,2024-07-08,Wallet
2725,371,2024-06-25,Credit Card
2726,79,2026-05-21,Credit Card
2727,66,2025-05-02,UPI
2728,128,2024-07-18,Credit Card
2729,484,2025-07-06,Credit Card
2730,429,2026-04-12,UPI
2731,97,2025-05-25,Credit Card
2732,331,2024-11-06,Net Banking
2733,25,2026-06-13,Debit Card
2734,107,2025-10-30,Wallet
2735,449,2024-11-27,Net Banking
2736,305,2025-11-28,Net Banking
2737,409,2024-12-10,Wallet
2738,21,2024-10-03,Net Banking
2739,432,2024-09-12,Credit Card
2740,130,2025-01-11,Wallet
2741,419,2024-10-11,Credit Card
2742,258,2025-06-19,Wallet
2743,63,2024-07-27,Net Banking
2744,76,2025-12-09,Wallet
2745,483,2024-09-04,Net Banking
2746,385,2025-06-04,Wallet
2747,178,2025-04-02,UPI
2748,282,2025-11-16,Net Banking
2749,256,2025-07-04,Debit Card
2750,392,2025-06-19,Debit Card
2751,296,2024-12-01,Debit Card
2752,312,2025-12-08,Net Banking
2753,197,2026-02-22,Wallet
2754,175,2025-09-04,Wallet
2755,424,2026-01-19,Credit Card
2756,448,2024-09-23,Net Banking
2757,451,2025-03-29,Wallet
2758,49,2025-07-31,Credit Card
2759,5,2025-05-09,Net Banking
2760,358,2025-11-02,Net Banking
2761,441,2025-01-23,Net Banking
2762,87,2026-01-17,Debit Card
2763,323,2024-12-29,Wallet
2764,293,2024-10-02,Wallet
2765,23,2024-10-25,Credit Card
2766,312,2026-04-09,Credit Card
2767,378,2025-03-30,Credit Card
2768,350,2024-12-26,Wallet
2769,343,2025-11-15,Debit Card
2770,447,2025-11-09,Debit Card
2771,416,2026-02-11,Net Banking
2772,353,2024-11-18,Wallet
2773,469,2024-07-07,Net Banking
2774,450,2026-03-11,UPI
2775,54,2026-04-03,UPI
2776,122,2024-10-15,Net Banking
2777,168,2026-05-18,Net Banking
2778,52,2026-06-05,Credit Card
2779,278,2025-09-29,Debit Card
2780,158,2025-11-16,UPI
2781,247,2025-05-30,UPI
2782,336,2026-01-02,Credit Card
2783,126,2026-05-03,Debit Card
2784,420,2024-12-12,Net Banking
2785,18,2025-06-24,Debit Card
2786,414,2026-03-07,Net Banking
2787,439,2025-12-18,Wallet
2788,24,2025-03-20,UPI
2789,387,2024-08-12,UPI
2790,31,2024-08-04,Credit Card
2791,159,2024-09-09,UPI
2792,18,2024-10-20,Net Banking
2793,149,2026-01-02,Wallet
2794,196,2025-05-21,Credit Card
2795,492,2024-10-18,Credit Card
2796,200,2025-09-24,Wallet
2797,231,2025-04-03,Debit Card
2798,74,2026-02-21,Debit Card
2799,65,2024-10-12,Credit Card
2800,147,2026-03-19,Wallet
2801,63,2026-05-06,Wallet
2802,309,2025-09-23,UPI
2803,444,2025-12-24,UPI
2804,330,2024-08-16,Wallet
2805,50,2025-12-25,Wallet
2806,47,2025-12-07,Debit Card
2807,85,2026-05-23,Wallet
2808,221,2025-04-26,Net Banking
2809,167,2026-05-20,Debit Card
2810,310,2026-01-18,Debit Card
2811,433,2025-12-04,Debit Card
2812,452,2026-06-13,Wallet
2813,125,2025-06-20,Net Banking
2814,180,2024-09-18,Net Banking
2815,170,2026-06-11,Wallet
2816,205,2025-03-09,Debit Card
2817,68,2025-09-08,Credit Card
2818,401,2026-03-04,Net Banking
2819,404,2025-11-07,UPI
2820,258,2025-04-20,Debit Card
2821,96,2025-09-01,UPI
2822,346,2025-02-08,Debit Card
2823,45,2026-01-25,Debit Card
2824,363,2025-10-30,Wallet
2825,394,2025-04-26,UPI
2826,274,2026-04-14,UPI
2827,65,2025-07-11,Wallet
2828,137,2026-04-28,Debit Card
2829,153,2025-11-14,Wallet
2830,497,2025-07-07,Net Banking
2831,323,2025-03-16,Wallet
2832,158,2026-02-23,Net Banking
2833,273,2024-10-23,Wallet
2834,396,2025-03-19,Wallet
2835,406,2025-03-26,Wallet
2836,315,2024-11-10,Debit Card
2837,189,2025-04-07,Credit Card
2838,362,2026-01-12,UPI
2839,334,2025-06-26,Wallet
2840,125,2026-02-20,Debit Card
2841,395,2025-03-16,UPI
2842,146,2026-03-04,Debit Card
2843,97,2024-11-10,Debit Card
2844,312,2025-04-04,Wallet
2845,217,2024-10-05,Wallet
2846,430,2025-07-06,Credit Card
2847,133,2024-12-27,Credit Card
2848,357,2026-03-10,Credit Card
2849,307,2025-09-07,UPI
2850,113,2025-09-26,Credit Card
2851,122,2026-06-10,Credit Card
2852,140,2024-11-28,Debit Card
2853,42,2026-05-08,Credit Card
2854,274,2025-06-15,Debit Card
2855,433,2026-06-12,Debit Card
2856,7,2026-05-21,UPI
2857,290,2025-08-04,Debit Card
2858,97,2025-05-18,Debit Card
2859,491,2026-03-28,UPI
2860,69,2025-04-04,Debit Card
2861,97,2025-04-03,Debit Card
2862,409,2024-06-17,Credit Card
2863,367,2026-02-26,Credit Card
2864,482,2026-03-12,Net Banking
2865,171,2024-11-04,Credit Card
2866,308,2024-09-23,Net Banking
2867,52,2025-07-07,Debit Card
2868,340,2026-02-16,Debit Card
2869,126,2024-08-31,Wallet
2870,166,2025-03-21,Net Banking
2871,266,2026-04-14,UPI
2872,383,2026-02-11,Credit Card
2873,255,2025-04-18,Debit Card
2874,264,2025-07-09,Wallet
2875,22,2024-07-21,UPI
2876,51,2024-11-18,Wallet
2877,454,2025-03-16,Net Banking
2878,418,2025-06-27,Wallet
2879,179,2026-02-05,Wallet
2880,19,2024-09-16,Credit Card
2881,343,2025-10-04,Net Banking
2882,159,2026-01-24,UPI
2883,398,2026-02-17,Debit Card
2884,225,2025-12-04,Net Banking
2885,125,2026-06-08,Credit Card
2886,165,2025-10-03,Wallet
2887,126,2024-10-23,Debit Card
2888,33,2026-01-27,UPI
2889,124,2024-08-18,Debit Card
2890,305,2025-10-08,Wallet
2891,184,2026-02-15,Debit Card
2892,359,2024-11-04,UPI
2893,497,2026-05-26,Wallet
2894,211,2026-02-01,Wallet
2895,27,2026-04-26,Credit Card
2896,104,2026-03-01,Credit Card
2897,348,2026-04-05,UPI
2898,329,2025-01-22,Credit Card
2899,54,2024-08-24,Wallet
2900,420,2025-07-22,Credit Card
2901,317,2024-12-29,Credit Card
2902,123,2025-09-28,Debit Card
2903,457,2024-11-09,Credit Card
2904,358,2025-09-13,Wallet
2905,372,2025-04-06,Wallet
2906,402,2024-11-17,Debit Card
2907,250,2024-08-06,UPI
2908,156,2026-03-11,Net Banking
2909,375,2026-03-21,Net Banking
2910,144,2025-02-01,Debit Card
2911,46,2025-04-13,Net Banking
2912,217,2026-01-13,Wallet
2913,182,2024-07-28,Wallet
2914,170,2026-04-17,Credit Card
2915,454,2025-08-03,Credit Card
2916,381,2025-10-19,Wallet
2917,107,2025-03-24,Net Banking
2918,217,2025-04-13,UPI
2919,31,2025-04-09,Debit Card
2920,190,2025-06-12,Wallet
2921,46,2025-06-16,UPI
2922,168,2024-11-13,Net Banking
2923,97,2024-12-08,Net Banking
2924,101,2026-03-31,Net Banking
2925,116,2025-06-29,Debit Card
2926,317,2026-05-13,UPI
2927,9,2025-11-26,Debit Card
2928,171,2025-04-15,UPI
2929,368,2026-05-15,Debit Card
2930,328,2025-03-16,Net Banking
2931,131,2026-06-03,Debit Card
2932,226,2024-11-07,UPI
2933,40,2025-04-30,Net Banking
2934,372,2025-10-30,Net Banking
2935,348,2024-12-21,Credit Card
2936,7,2026-05-06,UPI
2937,489,2024-10-13,Wallet
2938,161,2026-03-21,UPI
2939,72,2026-03-19,Net Banking
2940,162,2025-07-10,Net Banking
2941,51,2024-09-09,UPI
2942,111,2025-01-12,Credit Card
2943,413,2024-10-24,Net Banking
2944,44,2026-06-04,Wallet
2945,27,2024-07-14,Wallet
2946,429,2024-09-12,Wallet
2947,360,2025-12-22,Credit Card
2948,317,2025-04-04,Net Banking
2949,125,2025-12-04,Wallet
2950,121,2024-10-09,UPI
2951,417,2025-12-21,Wallet
2952,80,2026-05-12,Wallet
2953,302,2024-10-14,Credit Card
2954,210,2025-05-12,Credit Card
2955,472,2025-02-03,UPI
2956,428,2026-06-11,Wallet
2957,180,2025-10-13,UPI
2958,285,2025-03-14,Debit Card
2959,414,2026-02-24,Net Banking
2960,378,2025-02-20,Wallet
2961,388,2025-12-06,Wallet
2962,329,2025-11-06,Wallet
2963,290,2025-08-10,UPI
2964,410,2026-03-04,Credit Card
2965,147,2026-06-01,UPI
2966,464,2026-01-10,Wallet
2967,250,2025-09-25,Net Banking
2968,136,2025-04-09,UPI
2969,417,2025-10-30,Net Banking
2970,240,2025-10-26,Wallet
2971,360,2025-11-22,UPI
2972,25,2025-01-07,Wallet
2973,151,2026-02-14,Debit Card
2974,173,2024-12-23,UPI
2975,235,2024-11-17,UPI
2976,486,2024-07-02,Net Banking
2977,445,2024-11-20,Debit Card
2978,137,2024-12-04,Debit Card
2979,435,2025-06-30,UPI
2980,458,2026-03-07,Wallet
2981,169,2024-07-12,Net Banking
2982,2,2025-06-28,Net Banking
2983,287,2025-12-22,Net Banking
2984,413,2024-09-24,Wallet
2985,91,2024-07-21,UPI
2986,233,2024-09-17,Wallet
2987,1,2025-05-28,UPI
2988,242,2025-02-25,Net Banking
2989,68,2026-05-27,Net Banking
2990,354,2025-09-16,Net Banking
2991,129,2025-03-18,Net Banking
2992,29,2026-03-07,Net Banking
2993,105,2026-04-21,Wallet
2994,421,2024-08-30,Debit Card
2995,475,2025-12-16,Wallet
2996,106,2025-09-29,Credit Card
2997,342,2025-05-11,Credit Card
2998,357,2024-12-07,Net Banking
2999,61,2024-07-18,UPI
3000,306,2026-05-26,Wallet
3001,237,2025-12-25,Debit Card
3002,272,2024-08-17,Wallet
3003,195,2026-04-05,Net Banking
3004,144,2024-07-30,Credit Card
3005,408,2025-11-29,Net Banking
3006,430,2025-08-21,Credit Card
3007,183,2024-08-20,Debit Card
3008,460,2025-10-28,Credit Card
3009,277,2025-12-31,Net Banking
3010,160,2024-12-11,Wallet
3011,434,2025-10-09,Credit Card
3012,107,2025-05-02,UPI
3013,53,2024-08-16,Credit Card
3014,376,2025-09-03,UPI
3015,278,2025-12-14,Wallet
3016,394,2024-11-29,Debit Card
3017,155,2026-04-26,UPI
3018,412,2025-09-13,UPI
3019,269,2026-02-05,Debit Card
3020,59,2025-12-27,UPI
3021,454,2025-08-09,UPI
3022,76,2025-01-05,UPI
3023,356,2024-09-24,Net Banking
3024,489,2024-10-07,UPI
3025,166,2025-03-28,Wallet
3026,128,2024-10-22,Net Banking
3027,174,2024-08-03,Wallet
3028,173,2026-05-23,Net Banking
3029,324,2025-12-02,Credit Card
3030,87,2024-07-14,Credit Card
3031,102,2026-01-07,Net Banking
3032,71,2024-10-08,Credit Card
3033,180,2024-10-09,UPI
3034,333,2026-01-12,Wallet
3035,466,2025-06-01,Credit Card
3036,256,2025-03-16,Net Banking
3037,318,2026-02-15,UPI
3038,83,2025-03-13,Credit Card
3039,117,2025-02-01,UPI
3040,348,2024-10-01,Credit Card
3041,219,2025-11-25,Credit Card
3042,173,2026-01-22,UPI
3043,203,2025-09-10,Wallet
3044,225,2025-07-08,UPI
3045,195,2024-12-11,Net Banking
3046,133,2025-10-15,Debit Card
3047,25,2025-01-05,Credit Card
3048,322,2024-06-19,UPI
3049,22,2025-12-20,Net Banking
3050,19,2025-09-16,UPI
3051,425,2025-10-11,Debit Card
3052,224,2025-02-04,Credit Card
3053,280,2025-06-14,Debit Card
3054,353,2025-04-09,Debit Card
3055,404,2025-04-24,Net Banking
3056,118,2026-01-26,Credit Card
3057,6,2024-12-20,UPI
3058,485,2025-08-25,Debit Card
3059,91,2025-11-17,Debit Card
3060,345,2025-03-04,Credit Card
3061,278,2026-03-01,UPI
3062,370,2025-05-27,Debit Card
3063,202,2024-08-29,Wallet
3064,105,2026-05-05,UPI
3065,371,2025-01-02,Net Banking
3066,262,2024-09-21,UPI
3067,344,2025-03-03,Net Banking
3068,391,2026-04-19,UPI
3069,208,2025-07-11,UPI
3070,348,2025-04-11,UPI
3071,464,2025-06-01,Debit Card
3072,259,2025-09-11,Wallet
3073,352,2024-09-13,UPI
3074,297,2024-09-05,Net Banking
3075,293,2026-03-09,Net Banking
3076,188,2025-11-19,Credit Card
3077,273,2025-03-19,Debit Card
3078,104,2024-08-30,Debit Card
3079,296,2024-09-18,Wallet
3080,297,2026-01-04,Net Banking
3081,366,2024-07-15,Debit Card
3082,302,2025-05-17,Debit Card
3083,177,2025-04-18,Credit Card
3084,162,2025-04-28,Net Banking
3085,116,2025-10-03,UPI
3086,62,2026-02-21,Debit Card
3087,329,2025-11-07,Debit Card
3088,276,2025-07-01,UPI
3089,360,2025-10-20,Credit Card
3090,283,2025-12-04,Credit Card
3091,421,2026-01-03,Debit Card
3092,240,2026-02-24,Credit Card
3093,55,2024-10-02,Debit Card
3094,420,2024-10-27,Credit Card
3095,202,2026-04-10,Net Banking
3096,222,2025-01-20,UPI
3097,500,2026-02-16,Wallet
3098,208,2026-01-16,Debit Card
3099,134,2024-09-03,Wallet
3100,178,2024-07-09,Net Banking
3101,188,2024-11-16,Wallet
3102,200,2025-11-07,Debit Card
3103,80,2025-04-10,Debit Card
3104,2,2024-07-04,Debit Card
3105,123,2024-11-30,Wallet
3106,462,2024-08-17,Wallet
3107,445,2026-04-29,UPI
3108,381,2024-12-19,Debit Card
3109,239,2025-08-29,Credit Card
3110,225,2025-03-23,Credit Card
3111,354,2024-09-14,UPI
3112,17,2025-03-10,UPI
3113,353,2025-04-23,Debit Card
3114,483,2025-12-26,Credit Card
3115,427,2025-05-05,Credit Card
3116,178,2026-06-15,UPI
3117,270,2025-08-23,Credit Card
3118,495,2026-02-14,Credit Card
3119,444,2026-02-06,Credit Card
3120,462,2026-05-20,Wallet
3121,252,2025-10-04,Debit Card
3122,215,2025-08-31,Net Banking
3123,368,2025-08-11,UPI
3124,323,2026-05-21,UPI
3125,153,2026-01-08,UPI
3126,56,2024-08-31,Wallet
3127,181,2026-02-25,UPI
3128,311,2025-08-08,Net Banking
3129,9,2024-06-18,Net Banking
3130,270,2024-12-01,Wallet
3131,318,2026-03-02,Credit Card
3132,468,2025-09-22,Wallet
3133,293,2026-01-09,Credit Card
3134,313,2025-07-13,Net Banking
3135,129,2025-08-31,UPI
3136,110,2026-03-05,Debit Card
3137,220,2025-12-19,Net Banking
3138,217,2025-08-06,UPI
3139,190,2026-04-03,UPI
3140,374,2024-09-16,Debit Card
3141,281,2025-02-15,Wallet
3142,450,2024-11-17,Wallet
3143,227,2025-05-23,Wallet
3144,157,2026-04-30,Net Banking
3145,109,2024-08-22,Credit Card
3146,74,2025-02-28,Credit Card
3147,182,2026-03-21,Credit Card
3148,441,2026-05-27,Net Banking
3149,170,2024-07-22,Debit Card
3150,42,2026-01-23,Credit Card
3151,482,2025-11-05,UPI
3152,411,2026-05-01,UPI
3153,204,2026-04-09,Credit Card
3154,64,2025-10-27,Wallet
3155,18,2024-09-07,Wallet
3156,283,2025-06-17,Debit Card
3157,124,2025-10-21,Wallet
3158,232,2025-10-19,Credit Card
3159,439,2026-05-02,Debit Card
3160,368,2026-04-03,Debit Card
3161,237,2026-06-01,Debit Card
3162,286,2026-03-13,UPI
3163,267,2025-08-15,Debit Card
3164,478,2024-09-20,Net Banking
3165,224,2026-05-20,Net Banking
3166,166,2026-01-09,Net Banking
3167,129,2026-05-02,UPI
3168,301,2024-07-16,Debit Card
3169,76,2024-06-28,Credit Card
3170,194,2026-04-28,Debit Card
3171,356,2024-09-18,Credit Card
3172,465,2026-04-01,Credit Card
3173,118,2025-10-16,UPI
3174,310,2025-02-05,UPI
3175,331,2026-04-19,Wallet
3176,123,2026-02-28,Debit Card
3177,433,2026-01-15,Credit Card
3178,177,2025-08-25,UPI
3179,107,2024-07-05,Net Banking
3180,22,2024-12-01,Credit Card
3181,326,2025-03-30,UPI
3182,83,2025-01-16,Credit Card
3183,480,2025-11-01,UPI
3184,475,2025-08-24,Credit Card
3185,439,2026-02-12,Wallet
3186,86,2024-07-18,Credit Card
3187,209,2026-04-30,Wallet
3188,388,2025-07-25,UPI
3189,38,2024-08-24,Credit Card
3190,65,2025-12-05,Debit Card
3191,463,2024-09-07,UPI
3192,5,2025-09-20,Wallet
3193,216,2026-06-08,Debit Card
3194,323,2024-11-24,UPI
3195,94,2024-11-11,Net Banking
3196,390,2024-12-31,Wallet
3197,271,2026-05-24,Wallet
3198,307,2024-11-01,Wallet
3199,255,2025-04-18,Credit Card
3200,404,2025-01-12,Debit Card
3201,278,2025-01-03,Wallet
3202,188,2025-02-22,Debit Card
3203,454,2025-09-16,Net Banking
3204,169,2026-02-04,UPI
3205,138,2025-03-02,Net Banking
3206,401,2025-01-03,Net Banking
3207,488,2026-04-24,UPI
3208,485,2024-07-30,Net Banking
3209,249,2025-11-20,Credit Card
3210,313,2025-04-26,Wallet
3211,273,2026-01-24,Credit Card
3212,22,2024-10-03,Debit Card
3213,292,2025-08-19,UPI
3214,50,2025-11-25,UPI
3215,198,2025-10-05,Credit Card
3216,60,2025-08-20,Wallet
3217,447,2025-05-30,Debit Card
3218,396,2024-07-19,Debit Card
3219,130,2024-07-19,UPI
3220,280,2026-05-16,Wallet
3221,48,2024-09-08,Debit Card
3222,450,2025-10-16,Net Banking
3223,105,2025-06-24,Wallet
3224,285,2025-05-19,UPI
3225,306,2025-05-15,UPI
3226,154,2026-06-16,Net Banking
3227,265,2025-05-29,Credit Card
3228,8,2024-08-28,Debit Card
3229,320,2024-12-04,Debit Card
3230,97,2025-12-27,Debit Card
3231,238,2026-06-05,Debit Card
3232,165,2025-11-09,UPI
3233,185,2026-02-05,Wallet
3234,363,2024-07-01,Debit Card
3235,235,2024-10-02,UPI
3236,323,2024-07-20,UPI
3237,309,2024-09-17,Wallet
3238,462,2025-03-22,Wallet
3239,53,2026-01-05,Credit Card
3240,387,2025-06-23,Net Banking
3241,9,2025-11-26,Debit Card
3242,76,2025-01-09,Wallet
3243,390,2024-08-06,Debit Card
3244,273,2024-12-10,Debit Card
3245,298,2025-07-25,Credit Card
3246,90,2024-11-25,UPI
3247,388,2024-11-18,UPI
3248,181,2025-02-21,Wallet
3249,138,2026-04-08,Net Banking
3250,38,2024-07-27,Debit Card
3251,28,2025-06-27,Credit Card
3252,382,2025-08-25,UPI
3253,496,2025-09-29,Wallet
3254,307,2024-10-10,Wallet
3255,89,2026-04-07,UPI
3256,181,2025-12-13,Net Banking
3257,175,2024-08-26,UPI
3258,318,2025-10-15,Debit Card
3259,13,2025-02-28,Wallet
3260,253,2025-01-26,UPI
3261,243,2024-12-29,Net Banking
3262,471,2024-10-24,Net Banking
3263,441,2024-09-28,UPI
3264,395,2026-01-24,UPI
3265,439,2025-06-18,Net Banking
3266,401,2025-11-14,UPI
3267,277,2026-01-16,Debit Card
3268,159,2025-05-07,Net Banking
3269,202,2025-11-12,Wallet
3270,216,2025-08-14,Net Banking
3271,167,2026-01-16,Debit Card
3272,378,2025-11-10,Debit Card
