order_item_id,order_id,product_id,quantity
4371,2166,79,5
4372,1817,51,3
4373,4341,79,1
4374,848,38,1
4375,2133,51,5
4376,1495,24,5
4377,1091,40,4
4378,590,77,1
4379,3796,44,2
4380,3834,83,2
4381,4585,64,2
4382,3129,77,2
4383,2589,39,1
4384,2183,79,3
4385,37,99,3
4386,424,6,2
4387,877,59,5
4388,345,51,1
4389,4686,31,5
4390,111,54,5
4391,2904,87,4
4392,500,73,1
4393,4453,92,2
4394,871,68,3
4395,2083,11,5
4396,3585,91,4
4397,4140,61,4
4398,3061,72,2
4399,3985,58,2
4400,1716,80,2
4401,67,70,5
4402,1489,54,5
4403,2356,89,5
4404,1058,3,2
4405,3570,7,5
4406,2017,100,2
4407,2797,31,1
4408,1495,33,2
4409,4674,62,5
4410,3363,87,5
4411,3724,7,2
4412,4863,34,2
4413,911,12,5
4414,4749,81,5
4415,4218,54,5
4416,1664,76,5
4417,3282,1,3
4418,4444,92,3
4419,745,85,4
4420,355,25,4
4421,3018,82,3
4422,3628,49,2
4423,979,82,1
4424,946,2,1
4425,3068,41,3
4426,798,60,3
4427,87,16,1
4428,31,40,5
4429,1046,90,3
4430,3860,12,1
4431,3609,85,5
4432,2907,3,2
4433,237,64,5
4434,952,16,1
4435,4877,73,1
4436,3184,23,2
4437,2806,29,4
4438,3416,39,4
4439,481,63,5
4440,4803,84,5
4441,4661,6,4
4442,919,50,1
4443,2167,7,2
4444,2232,35,5
4445,1647,28,2
4446,4263,86,4
4447,1443,1,2
4448,1970,82,1
4449,3229,79,5
4450,4545,26,3
4451,4821,81,2
4452,2232,22,1
4453,4337,76,4
4454,4940,14,2
4455,2239,67,1
4456,2270,75,3
4457,887,79,2
4458,3977,71,5
4459,9,21,3
4460,4898,96,2
4461,851,41,2
4462,1530,99,2
4463,4051,74,3
4464,935,50,2
4465,4101,22,1
4466,4025,39,3
4467,3530,4,5
4468,4333,100,3
4469,1493,45,5
4470,4218,29,3
4471,2302,97,5
4472,2433,59,2
4473,1126,66,1
4474,3700,40,1
4475,4087,24,1
4476,3508,19,4
4477,949,11,3
4478,3456,42,1
4479,3490,1,1
4480,2227,86,5
4481,4666,67,5
4482,992,47,4
4483,83,93,5
4484,1436,46,5
4485,2685,41,4
4486,1514,42,3
4487,2942,93,4
4488,3242,12,1
4489,331,3,3
4490,4184,61,1
4491,976,92,4
4492,651,42,1
4493,411,92,4
4494,2432,100,3
4495,214,99,3
4496,4286,79,1
4497,231,64,1
4498,4090,75,4
4499,614,72,4
4500,554,15,4
4501,1906,51,1
4502,926,44,1
4503,1374,14,4
4504,2111,12,1
4505,1592,80,2
4506,4593,57,4
4507,2783,12,2
4508,3493,13,5
4509,4965,77,3
4510,2391,67,3
4511,3581,97,5
4512,2753,1,1
4513,2812,34,4
4514,746,22,4
4515,3471,6,2
4516,2366,63,3
4517,4896,54,5
4518,4562,51,5
4519,3093,19,4
4520,3243,99,5
4521,4102,93,2
4522,1239,51,2
4523,718,62,3
4524,4849,38,4
4525,1120,24,5
4526,313,10,4
4527,1878,83,5
4528,211,60,1
4529,3511,15,2
4530,375,23,2
4531,4440,9,2
4532,2046,64,4
4533,4355,27,5
4534,1220,48,5
4535,4989,14,1
4536,2865,36,3
4537,3228,39,2
4538,4825,63,4
4539,2507,100,4
4540,1027,45,1
4541,3337,76,5
4542,1534,62,5
4543,719,13,2
4544,4323,61,3
4545,4795,95,1
4546,3619,29,4
4547,799,3,4
4548,1081,14,4
4549,2860,71,4
4550,3655,27,2
4551,1379,34,5
4552,1252,81,3
4553,3898,63,3
4554,2013,74,2
4555,3126,77,1
4556,2046,48,5
4557,3536,87,1
4558,3052,65,4
4559,1296,29,3
4560,3694,45,2
4561,2287,18,2
4562,971,79,2
4563,4507,7,5
4564,3000,38,4
4565,3982,89,3
4566,4002,22,3
4567,2586,20,5
4568,2720,16,4
4569,2052,60,3
4570,3731,60,4
4571,1135,8,3
4572,3908,25,2
4573,1312,98,4
4574,4907,40,1
4575,2522,71,2
4576,566,22,4
4577,3668,71,4
4578,2683,52,4
4579,2382,95,1
4580,278,79,5
4581,1145,99,5
4582,306,45,1
4583,3003,55,2
4584,3398,43,2
4585,1576,85,1
4586,1243,92,1
4587,3818,95,1
4588,2926,50,4
4589,226,54,1
4590,3772,19,4
4591,4825,28,2
4592,1536,54,5
4593,1689,79,5
4594,3705,58,3
4595,1970,43,4
4596,2052,74,3
4597,2208,93,1
4598,1214,48,2
4599,3262,1,5
4600,3456,67,5
4601,1950,81,2
4602,3382,80,1
4603,4434,75,1
4604,842,85,1
4605,4020,99,5
4606,1302,38,5
4607,3233,70,4
4608,2373,48,3
4609,112,84,1
4610,2248,62,4
4611,3527,64,3
4612,3323,99,1
4613,1015,91,5
4614,922,53,5
4615,2324,15,1
4616,3083,17,1
4617,4229,11,1
4618,2336,21,4
4619,4639,80,5
4620,2182,87,3
4621,608,96,5
4622,1849,28,3
4623,953,83,2
4624,1455,13,3
4625,4872,50,4
4626,1758,45,2
4627,4137,39,5
4628,1103,95,3
4629,1217,12,1
4630,1117,5,5
4631,230,54,4
4632,196,97,5
4633,220,98,1
4634,1068,51,2
4635,1268,18,1
4636,593,67,2
4637,483,45,5
4638,601,41,4
4639,668,37,5
4640,1429,6,2
4641,1311,83,5
4642,339,19,2
4643,2445,10,2
4644,3827,45,5
4645,2236,37,3
4646,2639,84,1
4647,3986,51,3
4648,2985,58,1
4649,1091,40,3
4650,3805,73,5
4651,627,66,5
4652,3393,26,3
4653,1935,81,4
4654,409,92,5
4655,1352,17,5
4656,1227,71,4
4657,3334,80,3
4658,4878,84,1
4659,2940,98,1
4660,4543,97,3
4661,1051,42,2
4662,4999,21,5
4663,4407,36,4
4664,1656,48,3
4665,3282,63,2
4666,2504,34,4
4667,3727,93,2
4668,1382,25,5
4669,4383,38,1
4670,1888,40,1
4671,4012,47,5
4672,1186,66,2
4673,4406,95,4
4674,4032,25,1
4675,3840,94,5
4676,4341,25,2
4677,2110,51,2
4678,3808,89,5
4679,1046,100,5
4680,3302,15,2
4681,3622,82,5
4682,3095,25,5
4683,1358,7,2
4684,3254,39,1
4685,2483,100,4
4686,4862,45,3
4687,1130,67,5
4688,4381,71,5
4689,4529,56,5
4690,4234,58,2
4691,1357,84,2
4692,3767,21,2
4693,167,35,3
4694,3763,44,4
4695,3932,58,3
4696,4794,35,2
4697,2610,62,1
4698,4591,55,2
4699,2608,40,5
4700,81,50,3
4701,1935,13,4
4702,1237,74,2
4703,3936,15,2
4704,1738,56,1
4705,2595,54,3
4706,2120,12,5
4707,3518,31,1
4708,3822,84,1
4709,1106,94,3
4710,2706,61,2
4711,2196,1,5
4712,4794,100,5
4713,504,41,2
4714,1430,79,5
4715,2961,26,1
4716,4199,18,2
4717,1844,13,3
4718,3587,73,1
4719,1534,79,3
4720,4993,92,1
4721,4540,27,1
4722,3688,91,1
4723,3479,6,2
4724,1406,45,2
4725,688,38,3
4726,2945,26,2
4727,1197,43,3
4728,3151,76,1
4729,1980,54,1
4730,4115,80,5
4731,198,61,4
4732,4134,68,3
4733,4354,5,4
4734,3550,82,1
4735,1170,44,1
4736,225,20,5
4737,3464,64,3
4738,1793,7,3
4739,763,38,5
4740,3942,78,2
4741,1583,96,1
4742,2690,40,1
4743,3101,91,5
4744,455,35,4
4745,3539,41,1
4746,4637,81,5
4747,2187,35,2
4748,2552,56,1
4749,965,65,4
4750,3420,51,5
4751,4891,90,4
4752,4576,28,4
4753,651,4,1
4754,211,65,3
4755,4732,77,1
4756,4873,10,2
4757,1386,4,2
4758,2690,38,5
4759,410,19,1
4760,1825,30,2
4761,3371,84,1
4762,4851,83,4
4763,4001,70,4
4764,1774,73,1
4765,3152,59,4
4766,4153,90,3
4767,4354,53,4
4768,693,49,5
4769,1521,36,2
4770,4776,32,4
4771,4697,17,4
4772,3185,40,3
4773,2302,13,4
4774,3620,16,2
4775,3410,18,3
4776,4814,38,4
4777,3789,68,1
4778,1606,64,1
4779,4248,12,2
4780,4667,74,5
4781,125,42,2
4782,4675,49,4
4783,4708,17,5
4784,4730,17,5
4785,266,56,1
4786,2670,40,4
4787,848,39,1
4788,2271,2,5
4789,4074,54,1
4790,3996,80,2
4791,4944,10,2
4792,4968,24,2
4793,2007,71,5
4794,3930,36,3
4795,295,13,5
4796,1731,41,4
4797,2847,3,2
4798,4167,27,2
4799,466,12,5
4800,2681,87,5
4801,4200,33,4
4802,4215,60,2
4803,4477,60,1
4804,1207,91,4
4805,675,54,1
4806,604,65,3
4807,4238,21,3
4808,4251,50,5
4809,4147,57,3
4810,2856,8,3
4811,4539,17,4
4812,2909,61,3
4813,1662,77,4
4814,4588,73,4
4815,3038,60,5
4816,4785,23,1
4817,859,90,1
4818,2515,3,5
4819,965,70,5
4820,3030,55,1
4821,1725,93,4
4822,1032,70,4
4823,776,15,5
4824,4691,5,4
4825,1074,1,5
4826,1320,67,2
4827,1940,84,4
4828,1678,83,3
4829,3101,80,4
4830,2853,12,5
4831,1284,37,4
4832,950,58,2
4833,4455,37,4
4834,3103,75,2
4835,3869,84,3
4836,20,91,4
4837,4418,92,3
4838,846,86,2
4839,2972,84,4
4840,938,20,3
4841,4164,24,3
4842,2236,34,1
4843,91,1,5
4844,4,64,3
4845,3628,2,3
4846,4272,4,4
4847,2845,28,4
4848,2391,1,4
4849,4318,85,2
4850,1288,58,1
4851,1940,16,3
4852,4609,96,1
4853,1746,30,1
4854,2450,96,5
4855,2577,66,2
4856,251,27,3
4857,1580,96,4
4858,2138,5,1
4859,3879,94,4
4860,1883,19,5
4861,1544,45,4
4862,2864,5,5
4863,756,64,2
4864,3391,34,5
4865,3774,84,5
4866,2660,100,5
4867,1283,76,2
4868,3166,42,3
4869,965,84,4
4870,907,1,4
4871,285,51,3
4872,104,85,4
4873,1978,81,5
4874,1459,75,3
4875,1088,96,4
4876,199,77,2
4877,4095,14,3
4878,2344,76,3
4879,1873,36,5
4880,913,28,3
4881,419,58,5
4882,3789,89,1
4883,4342,47,5
4884,1625,54,2
4885,863,100,5
4886,685,53,4
4887,2351,86,5
4888,823,96,2
4889,3683,75,4
4890,3545,30,1
4891,1402,48,5
4892,4242,43,2
4893,233,94,3
4894,3151,32,1
4895,2342,54,2
4896,3992,100,1
4897,3701,76,3
4898,431,29,4
4899,4299,88,4
4900,4170,69,1
4901,1694,47,3
4902,2346,59,5
4903,4301,8,4
4904,4371,57,4
4905,4777,40,2
4906,3563,41,5
4907,2851,56,2
4908,935,18,4
4909,1590,8,2
4910,4428,32,1
4911,961,4,1
4912,4929,12,1
4913,2801,38,5
4914,3928,76,4
4915,3070,35,3
4916,4419,28,4
4917,1032,5,3
4918,626,92,1
4919,1923,49,4
4920,1576,38,5
4921,2319,13,2
4922,2021,99,3
4923,2860,18,1
4924,4420,22,2
4925,3754,5,1
4926,3568,42,1
4927,4373,39,4
4928,4151,31,4
4929,3732,41,2
4930,362,73,1
4931,1321,71,1
4932,464,97,4
4933,1670,65,1
4934,2830,23,2
4935,1333,49,4
4936,4506,46,3
4937,3469,24,2
4938,3926,72,2
4939,4160,92,5
4940,2147,83,3
4941,3564,51,1
4942,2963,90,1
4943,1856,3,3
4944,2271,76,4
4945,663,80,4
4946,3309,79,1
4947,892,23,4
4948,1217,2,1
4949,598,44,2
4950,4934,26,4
4951,2690,26,3
4952,2712,37,2
4953,4379,24,1
4954,4023,54,5
4955,1006,77,1
4956,1614,93,3
4957,2222,80,5
4958,2098,12,5
4959,2536,47,2
4960,4060,64,4
4961,1235,77,5
4962,201,56,4
4963,508,34,2
4964,720,88,3
4965,4412,12,5
4966,2201,43,2
4967,2832,19,3
4968,1247,47,5
4969,4669,48,5
4970,3408,70,1
4971,4048,100,5
4972,2415,46,4
4973,4083,32,4
4974,2285,48,2
4975,2556,20,1
4976,3472,29,3
4977,1511,98,3
4978,3977,1,3
4979,838,9,5
4980,402,62,5
4981,4162,90,5
4982,2750,27,5
4983,2365,20,2
4984,2497,66,2
4985,804,41,4
4986,3966,84,5
4987,454,89,4
4988,2809,99,4
4989,2681,44,5
4990,3627,74,4
4991,759,69,4
4992,2838,61,1
4993,456,64,2
4994,4644,4,5
4995,1139,19,2
4996,1565,61,3
4997,1714,58,4
4998,2118,50,5
4999,2488,94,1
5000,3087,99,5
5001,3867,16,1
5002,4812,59,2
5003,4567,77,2
5004,779,95,2
5005,1050,78,3
5006,4911,45,5
5007,990,68,3
5008,1519,50,2
5009,1439,67,3
5010,3289,21,1
5011,435,81,1
5012,1760,12,3
5013,1158,3,1
5014,302,74,1
5015,4772,21,2
5016,3055,96,5
5017,3093,17,4
5018,1529,64,5
5019,3781,10,3
5020,2023,7,2
5021,2410,95,3
5022,3342,99,2
5023,4127,24,2
5024,652,85,3
5025,4599,73,3
5026,3752,34,4
5027,3647,4,3
5028,3658,62,2
5029,564,40,4
5030,2845,31,4
5031,4892,22,5
5032,3980,14,3
5033,1275,91,2
5034,353,10,1
5035,3989,1,3
5036,1046,30,1
5037,1802,37,1
5038,4739,91,2
5039,923,40,5
5040,4997,3,2
5041,3075,47,1
5042,4714,23,4
5043,1645,22,1
5044,2290,93,3
5045,1021,73,1
5046,2689,96,4
5047,2414,16,2
5048,145,9,1
5049,4094,3,4
5050,3588,59,2
5051,3794,12,4
5052,4492,62,2
5053,2120,95,2
5054,1145,99,2
5055,2907,6,1
5056,2828,16,4
5057,1768,79,2
5058,116,92,3
5059,1762,14,1
5060,862,56,5
5061,2308,55,1
5062,2669,51,3
5063,3517,51,1
5064,1112,26,3
5065,1004,12,1
5066,4937,15,3
5067,3082,4,1
5068,2644,48,3
5069,3273,91,5
5070,4971,65,1
5071,1214,13,2
5072,685,1,1
5073,4344,43,4
5074,435,97,2
5075,1364,99,3
5076,2242,68,1
5077,1471,73,2
5078,4398,40,3
5079,4796,55,4
5080,3094,69,2
5081,3521,55,4
5082,2568,54,2
5083,2876,94,5
5084,1157,17,5
5085,1890,23,5
5086,181,38,3
5087,2814,17,5
5088,1608,54,3
5089,1428,33,1
5090,214,96,1
5091,913,54,5
5092,581,85,1
5093,2932,77,2
5094,4006,74,2
5095,2676,48,5
5096,2862,77,3
5097,3345,64,1
5098,2129,84,1
5099,4968,90,4
5100,2815,94,1
5101,2019,99,3
5102,2585,81,2
5103,885,30,3
5104,2562,81,3
5105,534,4,1
5106,4674,56,2
5107,4310,85,2
5108,4465,81,5
5109,2345,25,1
5110,3683,10,2
5111,2277,5,4
5112,4898,82,4
5113,4049,23,5
5114,1401,22,1
5115,1275,82,1
5116,2150,86,1
5117,3323,6,2
5118,4460,25,4
5119,2595,61,5
5120,3027,80,2
5121,4982,64,4
5122,3646,72,5
5123,3015,1,3
5124,4521,26,1
5125,4203,76,3
5126,4297,77,5
5127,2373,18,4
5128,3071,49,5
5129,1485,66,4
5130,4541,80,2
5131,4808,14,5
5132,3965,52,1
5133,3442,28,4
5134,2172,59,5
5135,1456,58,2
5136,2324,11,4
5137,266,20,3
5138,3329,4,2
5139,4221,22,3
5140,2301,4,5
5141,4768,83,5
5142,3519,6,1
5143,512,2,5
5144,3877,95,1
5145,4578,84,1
5146,3142,82,1
5147,4329,49,5
5148,1193,67,4
5149,1957,71,1
5150,2203,30,1
5151,2243,88,1
5152,4789,76,2
5153,4290,34,1
5154,3184,17,5
5155,1811,67,2
5156,2486,1,4
5157,2613,88,3
5158,537,21,2
5159,4144,78,2
5160,3864,52,5
5161,3409,97,5
5162,1202,91,4
5163,4406,60,3
5164,3439,67,2
5165,2519,59,4
5166,1542,41,3
5167,121,85,3
5168,1159,31,1
5169,782,65,2
5170,784,78,3
5171,944,37,3
5172,3740,68,2
5173,3930,70,3
5174,2922,91,1
5175,146,51,4
5176,3639,79,2
5177,4322,77,1
5178,1843,95,5
5179,2672,80,1
5180,598,40,4
5181,1593,89,4
5182,2886,52,4
5183,1375,18,1
5184,4980,63,5
5185,86,100,2
5186,4079,92,3
5187,4009,64,1
5188,3784,3,2
5189,2578,50,3
5190,2639,53,5
5191,3964,43,4
5192,2660,29,2
5193,1207,95,3
5194,1597,81,2
5195,183,38,5
5196,4828,29,2
5197,4207,59,2
5198,221,24,2
5199,4340,43,4
5200,3559,71,2
5201,108,79,5
5202,3795,30,3
5203,3531,9,4
5204,2496,77,2
5205,2138,32,2
5206,1785,10,5
5207,3615,58,3
5208,2842,42,5
5209,4300,98,5
5210,3727,80,3
5211,3330,84,5
5212,780,57,3
5213,1060,35,4
5214,3712,27,3
5215,4438,42,5
5216,3850,85,3
5217,3072,9,1
5218,90,70,2
5219,893,62,5
5220,168,72,4
5221,2776,84,4
5222,4202,79,5
5223,4922,76,1
5224,240,22,2
5225,2187,34,3
5226,1224,28,1
5227,1256,100,5
5228,2270,10,1
5229,4720,44,4
5230,3960,11,2
5231,1837,3,5
5232,3425,43,3
5233,1569,89,2
5234,312,54,1
5235,2305,22,5
5236,527,78,5
5237,4923,46,2
5238,1228,61,3
5239,699,91,1
5240,3738,30,1
5241,3224,41,5
5242,2537,37,1
5243,1872,50,1
5244,4120,85,4
5245,2612,15,4
5246,2522,5,5
5247,939,78,5
5248,3713,98,1
5249,1537,73,4
5250,4296,99,2
5251,4253,45,3
5252,286,98,2
5253,306,61,3
5254,526,20,2
5255,3484,19,3
5256,910,88,1
5257,4188,59,5
5258,1300,52,2
5259,2175,32,5
5260,1335,21,4
5261,1024,79,1
5262,4637,4,2
5263,2510,87,4
5264,3936,43,1
5265,2259,19,5
5266,4079,94,3
5267,910,4,2
5268,647,69,1
5269,2992,52,4
5270,10,63,4
5271,4885,20,2
5272,2280,42,5
5273,4343,7,4
5274,2265,71,5
5275,4919,87,2
5276,4833,66,3
5277,448,23,2
5278,3401,62,1
5279,1720,20,2
5280,601,98,3
5281,3668,100,3
5282,3352,97,1
5283,1902,70,1
5284,3323,22,3
5285,2557,90,3
5286,4221,39,2
5287,3708,81,4
5288,650,67,5
5289,1169,64,1
5290,2158,55,1
5291,1881,35,3
5292,1272,84,3
5293,3750,10,2
5294,456,85,4
5295,1584,71,4
5296,966,72,3
5297,4078,45,1
5298,2860,54,5
5299,3680,44,4
5300,3729,9,5
5301,575,45,2
5302,4385,10,5
5303,2401,49,2
5304,1429,87,4
5305,3408,17,2
5306,3112,47,4
5307,571,99,2
5308,4433,8,5
5309,3336,26,5
5310,213,18,4
5311,1613,42,3
5312,2313,63,5
5313,4375,29,2
5314,4642,67,4
5315,3762,43,5
5316,4121,46,1
5317,4659,98,3
5318,1105,2,4
5319,2826,6,2
5320,109,66,5
5321,1033,78,2
5322,1308,69,5
5323,4204,16,3
5324,330,64,5
5325,4251,1,3
5326,4712,15,3
5327,720,47,5
5328,248,69,2
5329,3167,53,2
5330,2513,39,2
5331,2571,60,4
5332,1362,18,1
5333,3967,42,1
5334,4113,32,2
5335,1570,63,1
5336,1632,57,1
5337,329,23,3
5338,1408,1,1
5339,2428,65,2
5340,366,60,1
5341,2441,67,4
5342,4805,61,2
5343,1312,87,3
5344,1303,49,2
5345,2476,99,2
5346,48,35,1
5347,1805,39,4
5348,3922,76,4
5349,4669,50,3
5350,3868,89,1
5351,4114,94,4
5352,1451,29,5
5353,3198,54,3
5354,4958,30,2
5355,2965,87,5
5356,3461,35,5
5357,4621,11,5
5358,3007,54,2
5359,1164,81,5
5360,4138,30,3
5361,1593,21,5
5362,1285,27,2
5363,2517,96,5
5364,1402,7,5
5365,2416,82,4
5366,177,65,1
5367,3011,32,5
5368,2465,17,2
5369,3033,27,1
5370,3328,98,4
5371,3493,3,2
5372,387,1,3
5373,4862,34,4
5374,4715,63,4
5375,720,25,1
5376,4809,93,4
5377,103,10,1
5378,4894,84,4
5379,2955,5,1
5380,4367,20,2
5381,4318,77,2
5382,4962,66,2
5383,4175,47,1
5384,3760,32,4
5385,2801,26,3
5386,1478,82,3
5387,4927,48,5
5388,754,12,5
5389,2620,9,1
5390,1088,22,2
5391,2048,64,5
5392,130,90,3
5393,3290,83,4
5394,3960,74,2
5395,234,88,3
5396,3875,6,1
5397,1311,64,4
5398,1038,87,4
5399,1729,46,1
5400,1812,93,4
5401,3971,60,1
5402,4489,18,1
5403,1738,91,5
5404,1570,55,5
5405,2714,72,4
5406,1131,79,4
5407,797,87,3
5408,417,10,4
5409,1819,37,2
5410,248,16,4
5411,405,65,1
5412,1750,51,3
5413,4382,23,5
5414,1488,6,2
5415,1346,1,3
5416,691,13,2
5417,767,51,4
5418,2881,63,5
5419,3160,9,5
5420,3948,70,3
5421,3865,59,4
5422,4546,62,5
5423,3176,60,3
5424,1134,80,5
5425,2185,4,2
5426,1012,70,1
5427,1912,80,3
5428,2547,10,3
5429,1039,52,5
5430,4177,70,1
5431,630,55,3
5432,3588,97,1
5433,689,66,5
5434,3108,35,1
5435,1670,68,5
5436,3176,16,1
5437,1092,95,3
5438,480,93,3
5439,2306,93,3
5440,2523,12,4
5441,3386,23,3
5442,1355,76,5
5443,4631,52,2
5444,2862,7,1
5445,1383,81,5
5446,4448,6,2
5447,3773,63,3
5448,3561,89,3
5449,210,88,2
5450,2356,35,3
5451,4121,13,3
5452,2506,69,2
5453,1238,39,1
5454,1928,21,4
5455,4642,45,3
5456,2926,10,3
5457,4414,2,5
5458,4946,50,1
5459,1268,94,2
5460,3861,97,5
5461,1623,27,5
5462,1438,10,5
5463,361,93,2
5464,1195,41,4
5465,3140,51,2
5466,1677,52,2
5467,875,34,5
5468,1831,75,2
5469,1434,77,2
5470,457,77,1
5471,2751,77,2
5472,917,85,4
5473,4575,18,5
5474,1229,47,5
5475,2633,62,3
5476,3918,79,1
5477,3760,62,3
5478,1210,97,3
5479,2815,2,1
5480,155,25,5
5481,3314,60,2
5482,2268,85,5
5483,2919,97,1
5484,21,7,3
5485,2038,12,2
5486,2478,59,3
5487,3577,25,1
5488,357,67,1
5489,3809,19,1
5490,80,77,2
5491,1390,64,4
5492,2828,37,5
5493,1185,63,1
5494,3040,40,5
5495,4742,3,4
5496,3796,62,2
5497,4315,10,1
5498,3118,84,3
5499,3893,11,4
5500,3684,18,4
5501,4489,29,2
5502,1177,2,5
5503,543,67,4
5504,2567,100,1
5505,3784,77,3
5506,3765,73,4
5507,656,60,3
5508,751,57,3
5509,2231,47,4
5510,4780,57,1
5511,1588,100,1
5512,2632,90,5
5513,4594,45,1
5514,1362,4,3
5515,765,82,3
5516,752,67,5
5517,4058,36,5
5518,1574,38,3
5519,4015,26,2
5520,2364,80,1
5521,1508,29,5
5522,1279,8,3
5523,1499,30,1
5524,3966,88,2
5525,2541,58,3
5526,3839,65,5
5527,1543,73,1
5528,704,39,1
5529,389,76,4
5530,2807,46,4
5531,1758,29,3
5532,496,68,5
5533,476,19,4
5534,3247,71,4
5535,913,8,5
5536,2530,53,5
5537,3049,27,5
5538,1035,11,4
5539,1012,48,1
5540,3521,98,5
5541,507,45,1
5542,2736,62,2
5543,615,54,3
5544,2077,30,2
5545,4993,69,1
5546,1446,66,3
5547,3942,91,2
5548,3559,25,2
5549,2717,87,3
5550,1530,87,3
5551,416,89,1
5552,1728,75,5
5553,3508,10,1
5554,4769,93,4
5555,3200,85,2
5556,921,27,4
5557,4525,45,3
5558,1673,61,2
5559,1744,72,3
5560,3674,59,2
5561,710,68,1
5562,280,72,2
5563,2711,47,2
5564,2848,25,4
5565,850,2,4
5566,764,36,2
5567,4293,20,5
5568,226,10,1
5569,4728,85,2
5570,3079,89,2
5571,4908,95,5
5572,530,62,3
5573,3914,10,1
5574,4501,18,3
5575,3501,96,1
5576,3828,49,4
5577,4438,36,2
5578,4677,38,2
5579,1985,46,4
5580,4010,59,1
5581,1320,94,5
5582,1620,73,1
5583,2595,91,2
5584,3199,8,5
5585,3344,63,4
5586,3857,32,4
5587,2391,44,5
5588,2756,98,1
5589,1646,61,2
5590,1679,9,3
5591,161,56,3
5592,4277,91,1
5593,1967,43,3
5594,1907,56,3
5595,4565,75,2
5596,3266,18,2
5597,303,74,5
5598,3558,2,3
5599,277,91,2
5600,1103,16,2
5601,847,75,2
5602,2417,80,5
5603,1914,48,5
5604,1385,76,2
5605,742,78,2
5606,1435,68,4
5607,2013,33,3
5608,3655,28,1
5609,4363,53,1
5610,1835,48,3
5611,3723,82,5
5612,4894,6,3
5613,4246,70,1
5614,4294,35,5
5615,4465,20,5
5616,2990,90,5
5617,2007,58,3
5618,2976,26,3
5619,3562,48,2
5620,4407,49,4
5621,3217,31,4
5622,3728,9,3
5623,2659,13,3
5624,837,33,4
5625,3724,66,4
5626,826,10,2
5627,4039,83,5
5628,4481,64,4
5629,4095,79,4
5630,543,27,4
5631,4476,7,3
5632,486,27,5
5633,56,95,3
5634,1039,17,3
5635,2335,32,4
5636,3520,53,5
5637,2214,33,4
5638,4912,24,5
5639,4947,12,5
5640,3674,51,3
5641,4296,76,5
5642,439,47,5
5643,3648,31,2
5644,546,51,2
5645,3324,13,1
5646,1071,10,3
5647,4614,15,3
5648,1222,25,5
5649,1168,38,4
5650,4624,32,5
5651,1939,48,3
5652,2879,32,1
5653,2436,25,4
5654,1318,53,2
5655,2873,30,1
5656,2904,30,2
5657,3422,66,5
5658,1862,30,3
5659,951,1,3
5660,1051,33,5
5661,747,53,3
5662,1406,9,2
5663,765,75,3
5664,115,15,5
5665,1568,81,1
5666,4786,51,2
5667,4344,29,5
5668,2516,61,5
5669,2325,66,1
5670,246,30,5
5671,2369,30,2
5672,428,97,2
5673,4668,22,2
5674,566,100,2
5675,870,58,1
5676,2799,65,4
5677,2107,64,5
5678,3463,38,4
5679,3674,44,4
5680,4475,87,1
5681,4774,12,4
5682,308,45,1
5683,41,41,5
5684,2590,81,4
5685,2192,88,5
5686,174,21,4
5687,4709,58,4
5688,1798,18,4
5689,4329,10,3
5690,616,97,2
5691,4980,66,3
5692,3812,34,3
5693,4523,48,4
5694,4529,87,3
5695,2867,77,1
5696,4816,1,4
5697,3883,11,4
5698,3245,7,3
5699,1747,25,4
5700,1431,1,5
5701,2493,1,1
5702,2007,56,2
5703,3375,13,3
5704,849,67,4
5705,541,3,2
5706,918,14,3
5707,4118,70,3
5708,2814,47,2
5709,3539,48,5
5710,2453,22,1
5711,4948,84,1
5712,1357,87,2
5713,1463,90,3
5714,2114,17,2
5715,3181,2,1
5716,4454,56,1
5717,364,98,2
5718,2251,10,2
5719,1603,51,2
5720,2353,79,4
5721,4397,73,5
5722,456,28,2
5723,1517,85,3
5724,4221,21,2
5725,536,67,3
5726,3590,14,4
5727,2150,57,4
5728,3301,78,3
5729,3637,29,2
5730,4147,48,3
5731,787,49,2
5732,3674,22,5
5733,3083,65,2
5734,4225,47,3
5735,3518,96,2
5736,4129,89,1
5737,2083,23,2
5738,934,74,1
5739,338,86,1
5740,4661,2,2
5741,608,11,5
5742,3482,71,5
5743,4769,73,5
5744,2069,21,5
5745,2438,59,2
5746,674,99,2
5747,79,67,1
5748,3169,96,2
5749,2996,22,4
5750,592,62,5
5751,670,63,1
5752,3310,77,3
5753,2359,39,1
5754,3635,73,1
5755,1758,89,1
5756,735,30,3
5757,2773,51,5
5758,427,46,3
5759,2590,100,1
5760,3534,37,5
5761,3846,70,4
5762,3115,65,2
5763,3269,51,2
5764,4310,74,4
5765,4368,80,1
5766,4975,58,1
5767,3475,40,3
5768,4330,62,4
5769,3902,47,3
5770,692,50,4
5771,409,48,2
5772,2384,54,1
5773,1282,53,2
5774,2495,32,2
5775,691,25,5
5776,4682,55,4
5777,1103,72,1
5778,186,39,1
5779,3551,66,5
5780,2610,21,5
5781,2143,11,2
5782,4976,62,5
5783,1633,72,4
5784,840,73,4
5785,3958,4,5
5786,302,96,2
5787,4742,30,3
5788,2830,94,1
5789,3674,6,3
5790,3712,3,4
5791,2664,84,4
5792,3680,75,2
5793,2404,71,2
5794,3093,68,2
5795,1401,42,4
5796,2441,8,3
